experiment_id,strain_name,species,assembly,culture_type,fermentation_type,reactor_scale,search_stage,replicate_id,batch_id,experiment_date,carbon_source,nitrogen_source,glucose_g_L,sucrose_g_L,maltose_g_L,total_carbon_g_L,ammonium_g_L,nitrate_g_L,yeast_extract_g_L,total_nitrogen_g_L,phosphate_g_L,sulfate_g_L,magnesium_g_L,calcium_g_L,trace_mix_x,vitamin_mix_x,pH,temperature_C,mixing,rpm,agar_percent,inoculum_g_L,incubation_time_h,feasible_growth,growth_rate_h_inv,fba_growth_proxy,biomass_g_L,glucose_uptake_proxy,nitrogen_uptake_proxy,phosphate_uptake_proxy,sulfate_uptake_proxy,fva_range_proxy,biomass_yield_g_per_g_carbon,organic_acid_g_L,ethanol_g_L,other_byproducts_g_L,total_byproducts_g_L,clean_score,is_synthetic,notes,growth_norm,biomass_norm,yield_norm,byproduct_penalty_norm,overall_rank_score,rank_within_strain
SYN0224,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,exploit,3,B2,2026-01-03,sucrose,ammonium,0.0,23.8,0.0,23.8,5.1,0.0,0.0,5.1,3.38,1.69,0.508,0.23,0.85,0.82,3.98,28.8,medium,183,0.0,0.447,24,0,0.01434,0.014883,0.10714,16.171752,4.548956,1.200446,0.86003,0.236079,0.004502,0.34986,0.093716,0.147553,0.59113,0.153437,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.03910862871620608,0.03758801028776194,0.03947010810005173,0.04695292786684015,0.023,60
SYN0225,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,1,B1,2026-01-22,maltose,ammonium,0.0,0.0,7.85,7.85,0.95,0.0,0.0,0.95,2.83,1.08,0.375,0.349,0.13,0.61,6.87,29.0,low,110,0.0,0.789,72,0,0.000874,0.000858,0.004715,5.84962,0.73626,1.814664,0.503864,0.204205,0.000601,0.169935,0.078708,0.219252,0.467895,0.009977,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.002383608193721347,0.0016541671505207907,0.005269110388300997,0.0314568684945566,-0.005397,108
SYN0226,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,refine,3,B3,2026-01-26,maltose,ammonium,0.0,0.0,20.49,20.49,2.56,0.0,0.0,2.56,1.9,1.12,0.297,0.364,0.82,0.83,3.73,32.5,medium,190,0.0,0.636,48,0,0.016443,0.016637,0.119787,17.202184,1.905749,1.178841,0.410496,0.197301,0.005846,0.229646,0.057311,0.209639,0.496596,0.194339,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.044844015479817055,0.04202496722363393,0.051253276755420345,0.03506584646383408,0.031888,49
SYN0227,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,refine,1,B3,2026-01-24,sucrose,ammonium,0.0,31.55,0.0,31.55,4.73,0.0,0.0,4.73,2.46,1.9,0.351,0.396,0.42,0.64,3.89,30.0,low,117,0.0,0.371,72,0,0.01769,0.01711,0.120424,25.943923,3.525813,0.873894,1.142726,0.231204,0.003817,0.35811,0.155215,0.14079,0.654116,0.155478,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.04824488437863916,0.04224844643357704,0.03346454967079019,0.05487303818957842,0.024647,56
SYN0228,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,refine,1,B2,2026-01-23,sucrose,nitrate,0.0,17.02,0.0,17.02,0.0,1.31,0.0,1.31,0.44,1.29,0.787,0.449,1.43,1.98,4.76,31.6,low,130,0.0,0.737,48,0,0.045655,0.04376,0.286536,11.775334,0.874981,0.189939,0.535127,0.20398,0.016835,0.323076,0.061852,0.113124,0.498051,0.365206,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.12451216485623351,0.10052564976492584,0.14759646154250797,0.03524880395469847,0.09947,18
SYN0229,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,exploit,2,B1,2026-01-03,glucose,ammonium,20.85,0.0,0.0,20.85,2.39,0.0,0.0,2.39,2.43,0.13,0.526,0.286,1.39,1.18,4.8,25.6,medium,176,0.0,0.466,24,0,0.014813,0.014895,0.106755,19.415382,2.115064,1.212467,0.051027,0.194815,0.00512,0.164887,0.080656,0.201465,0.447008,0.192781,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0403986134709317,0.03745294043559852,0.04488826154426141,0.028830453984807866,0.029018,51
SYN0230,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,3,B1,2026-01-22,sucrose,nitrate,0.0,9.63,0.0,9.63,0.0,1.09,0.0,1.09,4.18,0.08,0.489,0.474,0.78,1.1,4.67,29.6,high,234,0.0,0.711,72,0,0.006466,0.006315,0.040174,8.425474,0.937412,1.974058,0.042297,0.263914,0.004172,0.244809,0.072726,0.108867,0.426402,0.086104,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.01763433704874397,0.014094275950163786,0.03657691936770676,0.026239373533432243,0.011861,69
SYN0231,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,mini_bioreactor,refine,2,B3,2026-01-13,glucose,nitrate,15.02,0.0,0.0,15.02,0.0,1.35,0.0,1.35,1.32,1.83,0.261,0.488,0.56,1.47,6.08,32.3,high,240,0.0,0.595,96,0,0.031745,0.032239,0.187229,11.487128,1.108166,0.796273,1.006509,0.279401,0.012465,0.249037,0.065889,0.127833,0.44276,0.297194,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.08657624955341436,0.06568569701481594,0.10928362893539423,0.028296293557871843,0.068074,27
SYN0232,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,exploit,2,B1,2026-01-25,sucrose,yeast_extract,0.0,26.51,0.0,26.51,0.0,0.0,3.92,2.352,1.44,1.12,0.305,0.455,0.78,0.43,4.97,23.5,medium,183,0.0,0.598,48,0,0.005268,0.005509,0.038783,21.694863,1.315942,0.917639,0.413129,0.205214,0.001463,0.358848,0.075405,0.182236,0.616489,0.059186,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.01436710293423805,0.013606270328451289,0.012826470046729384,0.050141669455039416,-0.000179,95
SYN0233,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,mini_bioreactor,exploit,2,B2,2026-01-11,maltose,nitrate,0.0,0.0,14.51,14.51,0.0,3.92,0.0,3.92,2.77,0.16,0.024,0.038,0.34,0.59,5.42,34.8,high,246,0.0,0.912,72,0,0.000731,0.000701,0.004956,13.306378,2.779521,1.756318,0.051015,0.212844,0.000342,0.283895,0.114121,0.097485,0.495501,0.009904,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0019936128027577852,0.0017387173696672407,0.002998395595339336,0.03492815680576089,-0.006826,113
SYN0234,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,exploit,2,B1,2026-01-12,glucose,ammonium,12.3,0.0,0.0,12.3,5.82,0.0,0.0,5.82,1.84,0.1,0.041,0.281,1.97,1.96,5.29,23.6,medium,185,0.0,0.37,72,0,0.001179,0.001237,0.007288,8.607913,4.475984,0.710135,0.055849,0.287091,0.000593,0.269693,0.073748,0.426479,0.76992,0.009377,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0032154165450771943,0.002556854759914215,0.005198972479638088,0.06943469404666386,-0.014299,142
SYN0235,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,2,B1,2026-01-13,maltose,yeast_extract,0.0,0.0,33.86,33.86,0.0,0.0,7.71,4.626,1.84,0.69,0.418,0.153,1.96,0.52,5.09,24.0,medium,174,0.0,0.401,96,0,0.016628,0.016565,0.123921,25.836214,3.856111,1.107477,0.435793,0.187683,0.00366,0.240619,0.03147,0.327717,0.599806,0.171226,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.04534855497162306,0.04347530168816265,0.032088093213280613,0.04804388263710777,0.025495,54
SYN0236,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,2,B2,2026-01-12,glucose,nitrate,28.9,0.0,0.0,28.9,0.0,2.99,0.0,2.99,1.18,1.99,0.11,0.478,1.64,1.69,4.27,32.1,high,241,0.0,0.805,72,0,0.049344,0.048097,0.33809,24.647225,1.920242,0.610778,0.830631,0.209066,0.011699,0.267778,0.089316,0.185018,0.542113,0.384105,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.1345729550468949,0.11861238004656928,0.10256792418092073,0.040789335200379945,0.098931,19
SYN0237,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,3,B4,2026-01-24,glucose,ammonium,13.12,0.0,0.0,13.12,0.65,0.0,0.0,0.65,2.96,1.16,0.283,0.082,1.92,1.21,5.47,34.9,high,231,0.0,0.695,48,0,0.001543,0.001599,0.009038,9.672733,0.58449,1.364544,0.534291,0.278525,0.000689,0.402582,0.044013,0.410424,0.857019,0.010435,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0042081320857117145,0.0031708086333842853,0.0060406273835929905,0.08038686895855188,-0.016306,149
SYN0238,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,refine,3,B1,2026-01-28,maltose,ammonium,0.0,0.0,14.28,14.28,4.19,0.0,0.0,4.19,0.78,0.5,0.575,0.087,0.9,1.45,3.85,35.6,high,238,0.0,0.777,48,0,0.003459,0.003265,0.022779,12.746547,3.395977,0.506636,0.317042,0.236516,0.001595,0.352408,0.134101,0.194414,0.680922,0.03237,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.009433524876524185,0.007991574447871281,0.013983745539667372,0.05824373131680228,-0.005665,109
SYN0239,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,1,B4,2026-01-12,glucose,ammonium,32.95,0.0,0.0,32.95,2.74,0.0,0.0,2.74,3.29,0.43,0.437,0.021,1.06,1.14,5.9,27.7,low,126,0.0,0.749,24,0,0.011832,0.012083,0.093545,22.0827,1.89328,1.451568,0.177902,0.170387,0.002839,0.274537,0.08813,0.27929,0.641957,0.127185,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.03226870955161439,0.032818465767861585,0.024890190336749635,0.05334411713705604,0.014423,66
SYN0240,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,3,B4,2026-01-02,glucose,nitrate,28.88,0.0,0.0,28.88,0.0,5.75,0.0,5.75,0.76,1.77,0.57,0.349,0.81,0.75,7.13,31.7,medium,180,0.0,0.055,48,0,0.005002,0.004933,0.034219,25.835462,3.299879,0.449776,0.974308,0.183185,0.001185,0.294526,0.121141,0.168386,0.584054,0.055347,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0136416569622359,0.012005078626441344,0.010389177720693313,0.04606316346453334,-0.000462,97
SYN0241,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,1,B4,2026-01-23,glucose,ammonium,24.78,0.0,0.0,24.78,0.99,0.0,0.0,0.99,0.32,0.67,0.17,0.494,0.68,0.52,4.88,31.7,high,232,0.0,0.237,48,0,2e-05,2.1e-05,0.000144,19.567086,0.886564,0.210459,0.247186,0.233158,6e-06,0.635671,0.131817,0.453284,1.220771,0.000118,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,5.454480992497362e-05,5.0519633016965826e-05,5.260343149718133e-05,0.1261264931626082,-0.031484,167
SYN0242,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,refine,1,B6,2026-01-10,maltose,nitrate,0.0,0.0,21.13,21.13,0.0,0.67,0.0,0.67,2.13,1.82,0.575,0.035,1.78,1.67,3.58,31.0,low,122,0.0,0.569,48,0,0.0,0.0,0.0,18.234317,0.54598,1.038047,0.964353,0.257191,0.0,0.882578,0.339196,0.229817,1.451591,0.0,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0,0.0,0.0,0.15515071862055838,-0.038788,171
SYN0243,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,mini_bioreactor,screen,3,B1,2026-01-22,sucrose,nitrate,0.0,32.97,0.0,32.97,0.0,5.52,0.0,5.52,3.63,0.28,0.468,0.102,0.8,0.61,4.03,32.3,high,232,0.0,0.837,72,0,0.008503,0.008488,0.067057,26.685801,3.910128,1.362727,0.161133,0.234761,0.002034,0.315322,0.117827,0.214472,0.647621,0.093828,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.023189725939602533,0.023525659939018596,0.01783256327754447,0.0540563310396374,0.006403,83
SYN0244,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,1,B3,2026-01-21,glucose,ammonium,14.34,0.0,0.0,14.34,1.37,0.0,0.0,1.37,3.94,1.94,0.378,0.17,0.19,0.17,6.94,33.7,medium,182,0.0,0.423,96,0,0.001062,0.00112,0.006441,10.994681,1.18588,2.264843,0.913523,0.245428,0.000449,0.189554,0.104128,0.164773,0.458455,0.013855,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0028963294070160988,0.0022597010851547004,0.003936490123705737,0.03026984532358767,-0.004976,106
SYN0245,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,2,B6,2026-01-07,glucose,yeast_extract,14.42,0.0,0.0,14.42,0.0,0.0,4.39,2.634,1.66,0.98,0.226,0.074,0.17,0.4,5.63,29.8,medium,171,0.0,0.955,72,0,0.007647,0.007694,0.046439,10.169883,1.533026,0.679445,0.562751,0.237479,0.00322,0.172204,0.071159,0.105426,0.348788,0.1175,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.02085520807481366,0.01629223081718664,0.02823050823682065,0.016479880271612023,0.014528,65
SYN0246,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,exploit,3,B4,2026-01-02,maltose,yeast_extract,0.0,0.0,21.45,21.45,0.0,0.0,1.34,0.804,0.54,1.92,0.352,0.182,0.78,0.82,3.73,23.9,high,247,0.0,0.948,48,0,0.0,0.0,1e-06,19.447216,0.694964,0.262694,0.790646,0.175626,0.0,0.597027,0.073669,0.723434,1.39413,0.0,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0,3.5083078484004044e-07,0.0,0.14792534378718486,-0.036981,170
SYN0247,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,1,B2,2026-01-21,maltose,nitrate,0.0,0.0,21.26,21.26,0.0,0.48,0.0,0.48,4.33,1.17,0.48,0.114,1.55,1.5,5.7,32.5,high,240,0.0,0.14,48,0,0.0,0.0,0.0,18.594535,0.29537,3.019864,0.417143,0.149749,0.0,0.700708,0.164418,0.970696,1.835821,0.0,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0,0.0,0.0,0.20346532804655343,-0.050866,173
SYN0248,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,mini_bioreactor,refine,3,B5,2026-01-18,sucrose,yeast_extract,0.0,5.29,0.0,5.29,0.0,0.0,3.59,2.154,0.58,0.75,0.195,0.459,1.77,1.66,4.07,22.8,medium,172,0.0,0.728,72,0,0.000306,0.000293,0.001521,4.598857,1.793098,0.226042,0.396445,0.233783,0.000288,0.375782,0.134847,0.279631,0.79026,0.001921,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0008345355918520963,0.0005336136237417016,0.002524964711864704,0.07199232659936596,-0.017014,154
SYN0249,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,exploit,2,B6,2026-01-10,glucose,nitrate,11.38,0.0,0.0,11.38,0.0,1.41,0.0,1.41,3.56,1.22,0.158,0.409,0.77,0.98,5.43,29.7,medium,170,0.0,0.418,48,0,0.064818,0.063654,0.384572,8.299394,0.785148,1.446268,0.375246,0.197639,0.033794,0.182247,0.072102,0.099502,0.353852,0.520802,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.17677427448584698,0.13491969658750405,0.29628006066929097,0.017116647786208073,0.16407,11
SYN0250,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,mini_bioreactor,screen,1,B6,2026-01-19,maltose,yeast_extract,0.0,0.0,14.97,14.97,0.0,0.0,4.12,2.472,3.05,0.1,0.411,0.369,0.46,0.94,6.22,37.4,high,245,0.0,0.556,72,0,0.005492,0.005681,0.035855,13.639411,1.941392,1.454645,0.030689,0.221525,0.002395,0.187754,0.096815,0.225898,0.510467,0.065629,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.014978004805397755,0.01257903779043965,0.020997536405958216,0.03681004121007456,0.004642,84
SYN0251,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,1,B2,2026-01-04,glucose,ammonium,28.42,0.0,0.0,28.42,4.72,0.0,0.0,4.72,1.85,0.39,0.107,0.053,0.84,0.19,7.06,30.1,high,234,0.0,0.367,24,0,0.000399,0.000407,0.003143,23.008393,2.686261,0.720259,0.117979,0.203043,0.000111,0.345789,0.155726,0.133517,0.635032,0.004926,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0010881689580032234,0.0011026611567522473,0.0009731634826978548,0.052473340075725544,-0.012157,133
SYN0252,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,2,B5,2026-01-25,maltose,nitrate,0.0,0.0,13.97,13.97,0.0,2.2,0.0,2.2,3.87,1.79,0.733,0.154,0.33,0.94,6.77,22.6,medium,189,0.0,0.331,96,0,0.000489,0.000488,0.003157,12.863827,1.2316,1.379061,0.766906,0.182893,0.000226,0.24555,0.080284,0.333011,0.658846,0.004769,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0013336206026656047,0.0011075727877400078,0.0019813959197271637,0.05546780721486264,-0.012616,137
SYN0253,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,refine,2,B4,2026-01-27,glucose,yeast_extract,9.37,0.0,0.0,9.37,0.0,0.0,7.98,4.788,2.86,0.91,0.309,0.454,1.66,1.64,6.79,26.8,high,237,0.0,0.635,48,0,0.002243,0.002223,0.013878,8.279167,2.742636,1.323962,0.558555,0.181901,0.001481,0.494645,0.161783,0.325428,0.981856,0.013938,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.006117200433085791,0.004868829632010081,0.012984280341220926,0.09608437018675622,-0.017579,155
SYN0254,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,1,B3,2026-01-25,maltose,nitrate,0.0,0.0,13.81,13.81,0.0,4.24,0.0,4.24,3.32,1.7,0.27,0.374,0.3,0.36,3.7,37.2,high,246,0.0,0.446,24,0,0.000521,0.000539,0.003266,11.035246,3.74066,1.827387,0.731899,0.220169,0.000236,0.468449,0.125762,0.166161,0.760371,0.004277,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0014208922985455624,0.001145813343287572,0.0020690683055557993,0.06823396478187758,-0.015746,145
SYN0255,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,refine,3,B5,2026-01-03,glucose,yeast_extract,6.91,0.0,0.0,6.91,0.0,0.0,3.2,1.92,1.56,1.42,0.659,0.119,1.1,0.18,6.32,34.7,high,235,0.0,0.254,24,0,0.001812,0.001822,0.009604,6.091043,1.3032,0.89135,0.680316,0.148573,0.00139,0.35279,0.153098,0.139986,0.645874,0.014651,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.004941759779202609,0.0033693788576037486,0.012186461630180343,0.05383665630662015,-0.008113,117
SYN0256,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,mini_bioreactor,screen,2,B3,2026-01-02,maltose,ammonium,0.0,0.0,12.96,12.96,5.8,0.0,0.0,5.8,4.12,1.95,0.798,0.338,0.96,1.72,6.59,30.0,medium,181,0.0,0.073,48,0,0.01614,0.01525,0.090547,9.659495,4.875411,1.602617,0.979243,0.194524,0.006987,0.333143,0.066951,0.304962,0.705056,0.113809,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.04401766160945371,0.03176667507491115,0.06125669597846767,0.06127843652953154,0.023456,59
SYN0257,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,refine,1,B3,2026-01-22,glucose,ammonium,10.43,0.0,0.0,10.43,2.99,0.0,0.0,2.99,1.8,1.35,0.359,0.392,0.91,0.55,3.67,30.6,high,240,0.0,0.31,72,0,0.00277,0.003029,0.015168,7.148332,1.922816,1.008019,0.476837,0.229522,0.001454,0.262434,0.09284,0.359738,0.715012,0.020773,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.007554456174608845,0.005321401344453734,0.01274756489948361,0.06253034359416784,-0.008577,119
SYN0258,Rhizopus microsporus var. microsporus ATCC 52814,Rhizopus microsporus var. microsporus,Rhimi_ATCC52814_1,submerged,submerged,shake_flask,screen,1,B5,2026-01-15,sucrose,ammonium,0.0,27.15,0.0,27.15,2.87,0.0,0.0,2.87,0.6,0.91,0.416,0.234,1.65,1.83,5.66,30.7,medium,178,0.0,0.797,48,1,0.140808,0.138056,1.087984,18.628476,1.606612,0.283052,0.453091,0.215358,0.040073,0.246192,0.087139,0.063212,0.396543,0.732883,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.38401727979578415,0.3816982806134066,0.35132955173109126,0.022484784035343108,0.332645,3
